season,player_display_name,recent_team,feature,shap_value
2010,Jason Witten,DAL,rushing_epa,-0.7600475
2010,Deion Branch,NE,rushing_epa,-0.7389354
2010,Mike Thomas,JAX,rushing_epa,-0.7016516
2010,Patrick Crayton,LAC,rushing_epa,-0.7600475
2010,Hines Ward,PIT,rushing_epa,-0.8011592
2010,Lance Moore,NO,rushing_epa,-0.76675826
2010,Wes Welker,NE,rushing_epa,-0.7389354
2010,Aaron Hernandez,NE,rushing_epa,-0.5389461
2011,Drew Brees,NO,rushing_epa,-0.36258435
2011,Aaron Rodgers,GB,rushing_epa,-0.24556126
2011,Tom Brady,NE,rushing_epa,-0.6609441
2011,Philip Rivers,LAC,rushing_epa,-0.4318173
2011,Tony Romo,DAL,rushing_epa,-0.33421865
2011,Matthew Stafford,DET,rushing_epa,-0.81207865
2011,Eli Manning,NYG,rushing_epa,-0.4348202
2011,Matt Ryan,ATL,rushing_epa,-0.83396804
2011,Ben Roethlisberger,PIT,rushing_epa,-0.91284007
2011,Matt Schaub,HOU,rushing_epa,-0.5083378
2011,Mike Vick,PHI,rushing_epa,2.665392
2011,Cam Newton,CAR,rushing_epa,2.335401
2011,Carson Palmer,LV,rushing_epa,-0.81442034
2011,Joe Flacco,BAL,rushing_epa,-0.6109322
2011,Alex Smith,SF,rushing_epa,-0.7147562
2011,Jason Campbell,LV,rushing_epa,-0.76612806
2011,Kyle Orton,KC,rushing_epa,-0.8036394
2011,Matt Flynn,GB,rushing_epa,-0.6507605
2011,Jake Locker,TEN,rushing_epa,-0.6898766
2011,Matt Hasselbeck,TEN,rushing_epa,-0.75081617
2011,Chad Henne,MIA,rushing_epa,-0.13531995
2011,Dan Orlovsky,IND,rushing_epa,-0.7334618
2011,Jay Cutler,CHI,rushing_epa,-0.47833562
2011,Matt Moore,MIA,rushing_epa,-0.5496619
2011,Colin Kaepernick,SF,rushing_epa,-0.7389354
2011,Andy Dalton,CIN,rushing_epa,-0.5541438
2011,Shaun Hill,DET,rushing_epa,-0.652999
2011,Joe Webb,MIN,rushing_epa,-0.82368845
2011,Jon Kitna,DAL,rushing_epa,-0.6534303
2011,Charlie Batch,PIT,rushing_epa,-0.8011592
2011,Mark Brunell,NYJ,rushing_epa,-0.7600475
2011,Tyrod Taylor,BAL,rushing_epa,-0.7114423
2011,Brian Hoyer,NE,rushing_epa,-0.6507605
2011,Jake Delhomme,HOU,rushing_epa,-0.7663211
2011,Josh McCown,CHI,rushing_epa,-0.847861
2011,Matt Leinart,HOU,rushing_epa,-0.652999
2011,Tom Brandstater,LA,rushing_epa,-0.7600475
2011,Chase Daniel,NO,rushing_epa,-0.58945125
2011,Mike Kafka,PHI,rushing_epa,-0.6499589
2011,T.J. Yates,HOU,rushing_epa,-0.69658726
2011,Ryan Fitzpatrick,BUF,rushing_epa,-0.79753983
2011,Josh Freeman,TB,rushing_epa,-0.74115384
2011,Mark Sanchez,NYJ,rushing_epa,-0.80593425
2011,Colt McCoy,CLE,rushing_epa,-0.7280445
2011,Rex Grossman,WAS,rushing_epa,-0.52282405
2011,Tarvaris Jackson,SEA,rushing_epa,-0.48243028
2011,Blaine Gabbert,JAX,rushing_epa,-0.5023915
2011,Sam Bradford,LA,rushing_epa,-0.42837706
2011,Christian Ponder,MIN,rushing_epa,0.39563727
2011,John Skelton,ARI,rushing_epa,-0.79142725
2011,Tim Tebow,DEN,rushing_epa,0.068746805
2011,Matt Cassel,KC,rushing_epa,-0.75098246
2011,Kevin Kolb,ARI,rushing_epa,-0.74870884
2011,Curtis Painter,IND,rushing_epa,-0.78965634
2011,Donovan McNabb,MIN,rushing_epa,-0.6898766
2011,Tyler Palko,KC,rushing_epa,-0.6556737
2011,John Beck,WAS,rushing_epa,-0.71975064
2011,Ray Rice,BAL,rushing_epa,-0.50221187
2011,Maurice Jones-Drew,JAX,rushing_epa,-0.5497773
2011,Arian Foster,HOU,rushing_epa,-0.5615126
2011,Calvin Johnson,DET,rushing_epa,-0.76675826
2011,LeSean McCoy,PHI,rushing_epa,0.34830296
2011,Wes Welker,NE,rushing_epa,-0.7215629
2011,Ryan Mathews,LAC,rushing_epa,-0.7895866
2011,Victor Cruz,NYG,rushing_epa,-0.7600475
2011,Michael Turner,ATL,rushing_epa,-0.5615126
2011,Matt Forte,CHI,rushing_epa,-0.5741813
2011,Steven Jackson,LA,rushing_epa,-0.5474578
2011,Chris Johnson,TEN,rushing_epa,-0.5415454
2011,Steve Smith,CAR,rushing_epa,-0.715656
2011,Marshawn Lynch,SEA,rushing_epa,-0.62070066
2011,Larry Fitzgerald,ARI,rushing_epa,-0.7600475
2011,Michael Bush,LV,rushing_epa,-0.5497773
2011,Reggie Bush,MIA,rushing_epa,-0.61335665
2011,Fred Jackson,BUF,rushing_epa,-0.81303555
2011,Rob Gronkowski,NE,rushing_epa,-0.7215629
2011,Frank Gore,SF,rushing_epa,-0.52683216
2011,Darren Sproles,NO,rushing_epa,1.673797
2011,Percy Harvin,MIN,rushing_epa,-0.9030648
2011,Jimmy Graham,NO,rushing_epa,-0.7389354
2011,Roddy White,ATL,rushing_epa,-0.76675826
2011,Shonn Greene,NYJ,rushing_epa,-0.61335665
2011,Jordy Nelson,GB,rushing_epa,-0.7389354
2011,Marques Colston,NO,rushing_epa,-0.7389354
2011,Malcom Floyd,LAC,rushing_epa,-0.7600475
2011,Mike Wallace,PIT,rushing_epa,-0.6932239
2011,Greg Jennings,GB,rushing_epa,-0.7389354
2011,Antonio Brown,PIT,rushing_epa,-0.7711683
2011,Antonio Gates,LAC,rushing_epa,-0.7600475
2011,Lance Moore,NO,rushing_epa,-0.7389354
2011,Doug Baldwin,SEA,rushing_epa,-0.7600475
2011,Tony Gonzalez,ATL,rushing_epa,-0.76675826
2011,Dez Bryant,DAL,rushing_epa,-0.7600475
2011,Jermichael Finley,GB,rushing_epa,-0.7389354
2011,Hakeem Nicks,NYG,rushing_epa,-0.7600475
2011,Laurent Robinson,DAL,rushing_epa,-0.7600475
2011,Julio Jones,ATL,rushing_epa,-0.69658726
2011,A.J. Green,CIN,rushing_epa,-0.6898766
2011,Torrey Smith,BAL,rushing_epa,-0.69203216
2011,Aaron Hernandez,NE,rushing_epa,-0.5596121
2011,James Jones,GB,rushing_epa,-0.7389354
2012,Tom Brady,NE,rushing_epa,-0.78427553
2012,Peyton Manning,DEN,rushing_epa,-0.33137974
2012,Matt Ryan,ATL,rushing_epa,-0.5977207
2012,Drew Brees,NO,rushing_epa,-0.74605095
2012,Aaron Rodgers,GB,rushing_epa,-0.4677823
2012,Robert Griffin III,WAS,rushing_epa,1.9698771
2012,Matt Schaub,HOU,rushing_epa,-0.50051486
2012,Tony Romo,DAL,rushing_epa,-0.7351725
2012,Russell Wilson,SEA,rushing_epa,-0.1217044
2012,Ben Roethlisberger,PIT,rushing_epa,-0.46591625
2012,Eli Manning,NYG,rushing_epa,-0.5315329
2012,Cam Newton,CAR,rushing_epa,2.3264327
2012,Colin Kaepernick,SF,rushing_epa,-0.69873
2012,Alex Smith,SF,rushing_epa,-0.6539252
2012,Matthew Stafford,DET,rushing_epa,-0.79148144
2012,Josh Freeman,TB,rushing_epa,-0.7950781
2012,Carson Palmer,LV,rushing_epa,-0.7316449
2012,Joe Flacco,BAL,rushing_epa,-0.54138386
2012,Shaun Hill,DET,rushing_epa,-0.60101026
2012,Andrew Luck,IND,rushing_epa,2.6128533
2012,Kirk Cousins,WAS,rushing_epa,-0.6299333
2012,Ryan Fitzpatrick,BUF,rushing_epa,-0.56101924
2012,Kyle Orton,DAL,rushing_epa,-0.6499589
2012,Matt Flynn,SEA,rushing_epa,-0.7341911
2012,Sam Bradford,LA,rushing_epa,-0.74489427
2012,Matt Moore,MIA,rushing_epa,-0.6499589
2012,Chase Daniel,NO,rushing_epa,-0.6499589
2012,Derek Anderson,CAR,rushing_epa,-0.6499589
2012,Trent Edwards,PHI,rushing_epa,-0.6499589
2012,Tyler Thigpen,BUF,rushing_epa,-0.7600475
2012,Brock Osweiler,DEN,rushing_epa,-0.6776262
2012,Thad Lewis,CLE,rushing_epa,-0.6499589
2012,Rusty Smith,TEN,rushing_epa,-0.7600475
2012,Graham Harrell,GB,rushing_epa,-0.5009866
2012,Dan Orlovsky,TB,rushing_epa,-0.7600475
2012,David Carr,NYG,rushing_epa,-0.64453465
2012,Andy Dalton,CIN,rushing_epa,-0.91324073
2012,Charlie Batch,PIT,rushing_epa,-0.7539347
2012,Philip Rivers,LAC,rushing_epa,-0.51199424
2012,Mike Vick,PHI,rushing_epa,-0.54071194
2012,Brandon Weeden,CLE,rushing_epa,-0.8803626
2012,Ryan Tannehill,MIA,rushing_epa,-0.88535976
2012,Christian Ponder,MIN,rushing_epa,-0.77156013
2012,Mark Sanchez,NYJ,rushing_epa,-0.48931706
2012,Jay Cutler,CHI,rushing_epa,0.0014203601
2012,Jake Locker,TEN,rushing_epa,-0.9282839
2012,Chad Henne,JAX,rushing_epa,-0.7531454
2012,Blaine Gabbert,JAX,rushing_epa,-0.72139496
2012,Matt Cassel,KC,rushing_epa,-0.71441245
2012,Nick Foles,PHI,rushing_epa,-0.7202032
2012,Matt Hasselbeck,TEN,rushing_epa,-0.7202032
2012,John Skelton,ARI,rushing_epa,-0.8036394
2012,Brady Quinn,KC,rushing_epa,-0.6997603
2012,Kevin Kolb,ARI,rushing_epa,-0.6552063
2012,Ryan Lindley,ARI,rushing_epa,-0.710746
2012,Adrian Peterson,MIN,rushing_epa,2.8059206
2012,Calvin Johnson,DET,rushing_epa,-0.7600475
2012,Doug Martin,TB,rushing_epa,-0.8093759
2012,Marshawn Lynch,SEA,rushing_epa,-0.084296346
2012,Jamaal Charles,KC,rushing_epa,-0.8020318
2012,C.J. Spiller,BUF,rushing_epa,1.7945336
2012,Alfred Morris,WAS,rushing_epa,-0.85015583
2012,Arian Foster,HOU,rushing_epa,-0.5924767
2012,Ray Rice,BAL,rushing_epa,-0.8451313
2012,Andre Johnson,HOU,rushing_epa,-0.8011592
2012,Brandon Marshall,CHI,rushing_epa,-0.76675826
2012,Chris Johnson,TEN,rushing_epa,-0.5474578
2012,Frank Gore,SF,rushing_epa,-0.85297155
2012,Matt Forte,CHI,rushing_epa,-0.5541686
2012,Demaryius Thomas,DEN,rushing_epa,-0.7389354
2012,A.J. Green,CIN,rushing_epa,-0.75877815
2012,Vincent Jackson,TB,rushing_epa,-0.7600475
2012,Wes Welker,NE,rushing_epa,-0.756977
2012,Dez Bryant,DAL,rushing_epa,-0.7600475
2012,Steven Jackson,LA,rushing_epa,-0.5415454
2012,Roddy White,ATL,rushing_epa,-0.7389354
2012,Reggie Wayne,IND,rushing_epa,-0.76675826
2012,Trent Richardson,CLE,rushing_epa,-0.5548019
2012,Stevan Ridley,NE,rushing_epa,-0.7456598
2012,Reggie Bush,MIA,rushing_epa,-0.5474578
2012,Eric Decker,DEN,rushing_epa,-0.7389354
2012,Michael Crabtree,SF,rushing_epa,-0.7745984
2012,Julio Jones,ATL,rushing_epa,-0.7215629
2012,Tony Gonzalez,ATL,rushing_epa,-0.7389354
2012,Randall Cobb,GB,rushing_epa,-0.84014034
2012,Rob Gronkowski,NE,rushing_epa,-0.8011592
2012,Marques Colston,NO,rushing_epa,-0.7600475
2012,Lance Moore,NO,rushing_epa,-0.7600475
2012,Jordy Nelson,GB,rushing_epa,-0.76675826
2012,Malcom Floyd,LAC,rushing_epa,-0.7600475
2012,James Jones,GB,rushing_epa,-0.76675826
2012,Golden Tate,SEA,rushing_epa,-0.64272445
2012,Greg Olsen,CAR,rushing_epa,-0.7600475
2012,Heath Miller,PIT,rushing_epa,-0.7600475
2012,Danario Alexander,LAC,rushing_epa,-0.7600475
2012,Sidney Rice,SEA,rushing_epa,-0.652999
2012,Brandon Lloyd,NE,rushing_epa,-0.8011592
2012,Jason Witten,DAL,rushing_epa,-0.7600475
2013,Peyton Manning,DEN,rushing_epa,-0.29708797
2013,Philip Rivers,LAC,rushing_epa,-0.37931067
2013,Drew Brees,NO,rushing_epa,-0.6753844
2013,Nick Foles,PHI,rushing_epa,-0.38599086
2013,Aaron Rodgers,GB,rushing_epa,-0.63108367
2013,Josh McCown,CHI,rushing_epa,-0.5874791
2013,Russell Wilson,SEA,rushing_epa,-0.7751607
2013,Tom Brady,NE,rushing_epa,-0.5405877
2013,Andy Dalton,CIN,rushing_epa,-0.87231404
2013,Tony Romo,DAL,rushing_epa,-0.71399146
2013,Ben Roethlisberger,PIT,rushing_epa,-0.4560328
2013,Colin Kaepernick,SF,rushing_epa,0.20847844
2013,Matthew Stafford,DET,rushing_epa,-0.5239966
2013,Matt Ryan,ATL,rushing_epa,-0.7552141
2013,Cam Newton,CAR,rushing_epa,2.4263144
2013,Ryan Fitzpatrick,TEN,rushing_epa,1.7997031
2013,Alex Smith,KC,rushing_epa,-0.87501705
2013,Andrew Luck,IND,rushing_epa,2.3562176
2013,Jay Cutler,CHI,rushing_epa,-0.62901825
2013,Carson Palmer,ARI,rushing_epa,-0.37727568
2013,Jake Locker,TEN,rushing_epa,-0.8326033
2013,Tarvaris Jackson,SEA,rushing_epa,-0.6507605
2013,Robert Griffin III,WAS,rushing_epa,-0.78149736
2013,Matt McGloin,LV,rushing_epa,-0.46986273
2013,Matt Hasselbeck,IND,rushing_epa,-0.76675826
2013,Chase Daniel,KC,rushing_epa,-0.75398856
2013,Mike Vick,PHI,rushing_epa,-0.90977544
2013,Colt McCoy,SF,rushing_epa,-0.43714675
2013,Kyle Orton,DAL,rushing_epa,-0.74366015
2013,Dominique Davis,ATL,rushing_epa,-0.66257304
2013,Thad Lewis,BUF,rushing_epa,-0.50457174
2013,Ryan Tannehill,MIA,rushing_epa,-0.7887984
2013,Brian Hoyer,CLE,rushing_epa,-0.7600475
2013,Sam Bradford,LA,rushing_epa,-0.50337994
2013,Matt Moore,MIA,rushing_epa,-0.7600475
2013,Luke McCown,NO,rushing_epa,-0.6886205
2013,Brock Osweiler,DEN,rushing_epa,-0.7326984
2013,Tyrod Taylor,BAL,rushing_epa,-0.6922056
2013,Matt Simms,NYJ,rushing_epa,-0.6636488
2013,T.J. Yates,HOU,rushing_epa,-0.7015975
2013,Joe Flacco,BAL,rushing_epa,0.14911453
2013,Eli Manning,NYG,rushing_epa,-0.54965115
2013,Chad Henne,JAX,rushing_epa,-0.5682903
2013,Geno Smith,NYJ,rushing_epa,-0.027275141
2013,Mike Glennon,TB,rushing_epa,-0.5469721
2013,Matt Schaub,HOU,rushing_epa,-0.7720389
2013,Jason Campbell,CLE,rushing_epa,-0.8128473
2013,EJ Manuel,BUF,rushing_epa,-0.07268845
2013,Brandon Weeden,CLE,rushing_epa,-0.8024689
2013,Matt Cassel,MIN,rushing_epa,-0.76498675
2013,Case Keenum,HOU,rushing_epa,-0.85736257
2013,Kellen Clemens,LA,rushing_epa,-0.41243678
2013,Christian Ponder,MIN,rushing_epa,-0.88745534
2013,Matt Flynn,GB,rushing_epa,-0.44145152
2013,LeSean McCoy,PHI,rushing_epa,-0.13125846
2013,Jamaal Charles,KC,rushing_epa,-0.79546845
2013,Matt Forte,CHI,rushing_epa,-0.7919061
2013,Josh Gordon,CLE,rushing_epa,-0.71843463
2013,Knowshon Moreno,DEN,rushing_epa,-0.8521161
2013,Marshawn Lynch,SEA,rushing_epa,-0.5977556
2013,Alshon Jeffery,CHI,rushing_epa,-0.73925483
2013,Reggie Bush,DET,rushing_epa,-0.5415454
2013,Antonio Brown,PIT,rushing_epa,-0.62689334
2013,Calvin Johnson,DET,rushing_epa,-0.7600475
2013,DeMarco Murray,DAL,rushing_epa,0.20341448
2013,Ryan Mathews,LAC,rushing_epa,-0.8020318
2013,Adrian Peterson,MIN,rushing_epa,-0.8093759
2013,Eddie Lacy,GB,rushing_epa,-0.8203796
2013,Demaryius Thomas,DEN,rushing_epa,-0.7389354
2013,A.J. Green,CIN,rushing_epa,-0.76675826
2013,Chris Johnson,TEN,rushing_epa,-0.5474578
2013,Andre Johnson,HOU,rushing_epa,-0.7600475
2013,Pierre Garcon,WAS,rushing_epa,-0.67958075
2013,Alfred Morris,WAS,rushing_epa,-0.5497773
2013,DeSean Jackson,PHI,rushing_epa,-0.76675826
2013,Jordy Nelson,GB,rushing_epa,-0.7600475
2013,Brandon Marshall,CHI,rushing_epa,-0.7600475
2013,Eric Decker,DEN,rushing_epa,-0.7389354
2013,Fred Jackson,BUF,rushing_epa,-0.7579539
2013,Anquan Boldin,SF,rushing_epa,-0.7837866
2013,Keenan Allen,LAC,rushing_epa,-0.7600475
2013,Marques Colston,NO,rushing_epa,-0.76675826
2013,Tony Gonzalez,ATL,rushing_epa,-0.7600475
2013,Julius Thomas,DEN,rushing_epa,-0.7389354
2013,Julian Edelman,NE,rushing_epa,-0.7837866
2013,Marvin Jones,CIN,rushing_epa,-0.7251453
2013,Dez Bryant,DAL,rushing_epa,-0.7600475
2013,Eddie Royal,LAC,rushing_epa,-0.74977297
2013,Doug Baldwin,SEA,rushing_epa,-0.7389354
2013,Golden Tate,SEA,rushing_epa,-0.72450954
2013,Jimmy Graham,NO,rushing_epa,-0.76675826
2013,Kenny Stills,NO,rushing_epa,-0.76675826
2013,Vernon Davis,SF,rushing_epa,-0.8011592
2013,Timothy Wright,TB,rushing_epa,-0.7600475
2013,T.Y. Hilton,IND,rushing_epa,-0.76675826
2014,Aaron Rodgers,GB,rushing_epa,1.3613933
2014,Ben Roethlisberger,PIT,rushing_epa,-0.2810888
2014,Tony Romo,DAL,rushing_epa,-0.7033717
2014,Peyton Manning,DEN,rushing_epa,-0.4212003
2014,Tom Brady,NE,rushing_epa,-0.8136057
2014,Drew Brees,NO,rushing_epa,-0.7289234
2014,Andrew Luck,IND,rushing_epa,-0.46824
2014,Philip Rivers,LAC,rushing_epa,-0.7130475
2014,Matt Ryan,ATL,rushing_epa,-0.77651614
2014,Joe Flacco,BAL,rushing_epa,-0.5547906
2014,Eli Manning,NYG,rushing_epa,-0.7536375
2014,Alex Smith,KC,rushing_epa,0.05414347
2014,Ryan Fitzpatrick,HOU,rushing_epa,-0.6786939
2014,Russell Wilson,SEA,rushing_epa,2.0254822
2014,Mark Sanchez,PHI,rushing_epa,-0.5091022
2014,Carson Palmer,ARI,rushing_epa,-0.71780986
2014,Matthew Stafford,DET,rushing_epa,-0.52610964
2014,Ryan Tannehill,MIA,rushing_epa,-0.7962513
2014,Derek Anderson,CAR,rushing_epa,-0.6396844
2014,Kirk Cousins,WAS,rushing_epa,-0.78057384
2014,Nick Foles,PHI,rushing_epa,-0.74798226
2014,Kyle Orton,BUF,rushing_epa,-0.7281972
2014,Drew Stanton,ARI,rushing_epa,-0.777054
2014,Andy Dalton,CIN,rushing_epa,-0.81557566
2014,Blaine Gabbert,SF,rushing_epa,-0.7600475
2014,Colin Kaepernick,SF,rushing_epa,-0.5874195
2014,Brandon Weeden,DAL,rushing_epa,-0.7690392
2014,Matt Moore,MIA,rushing_epa,-0.6023398
2014,Brock Osweiler,DEN,rushing_epa,-0.7690392
2014,T.J. Yates,ATL,rushing_epa,-0.6499589
2014,Colt McCoy,WAS,rushing_epa,-0.68067473
2014,Mike Glennon,TB,rushing_epa,-0.6648405
2014,Tarvaris Jackson,SEA,rushing_epa,-0.7114423
2014,Matt Hasselbeck,IND,rushing_epa,-0.40486875
2014,Teddy Bridgewater,MIN,rushing_epa,0.008131007
2014,Matt Barkley,PHI,rushing_epa,-0.76675826
2014,Ryan Nassib,NYG,rushing_epa,-0.6499589
2014,Connor Shaw,CLE,rushing_epa,-0.6545448
2014,Tom Savage,HOU,rushing_epa,-0.4618841
2014,Matt Simms,NYJ,rushing_epa,-0.67958075
2014,Derek Carr,LV,rushing_epa,-0.5023915
2014,Jay Cutler,CHI,rushing_epa,0.077483386
2014,Blake Bortles,JAX,rushing_epa,-0.01444476
2014,Cam Newton,CAR,rushing_epa,2.360435
2014,Brian Hoyer,CLE,rushing_epa,-0.5643199
2014,Geno Smith,NYJ,rushing_epa,-0.5541438
2014,Josh McCown,TB,rushing_epa,-0.811172
2014,Austin Davis,LA,rushing_epa,-0.5469721
2014,Shaun Hill,LA,rushing_epa,-0.4680398
2014,Robert Griffin III,WAS,rushing_epa,-0.4977032
2014,Charlie Whitehurst,TEN,rushing_epa,-0.773122
2014,Zach Mettenberger,TEN,rushing_epa,-0.7167272
2014,Jake Locker,TEN,rushing_epa,0.07342753
2014,EJ Manuel,BUF,rushing_epa,-0.6922056
2014,DeMarco Murray,DAL,rushing_epa,-0.8724035
2014,Le'Veon Bell,PIT,rushing_epa,-0.7904439
2014,Matt Forte,CHI,rushing_epa,-0.5474578
2014,Antonio Brown,PIT,rushing_epa,-0.652999
2014,Marshawn Lynch,SEA,rushing_epa,-0.10363169
2014,Demaryius Thomas,DEN,rushing_epa,-0.8011592
2014,Julio Jones,ATL,rushing_epa,-0.7600475
2014,Arian Foster,HOU,rushing_epa,-0.6937146
2014,Eddie Lacy,GB,rushing_epa,-0.58745223
2014,Justin Forsett,BAL,rushing_epa,-0.872653
2014,Jordy Nelson,GB,rushing_epa,-0.8011592
2014,LeSean McCoy,PHI,rushing_epa,-0.5541686
2014,Emmanuel Sanders,DEN,rushing_epa,-0.797978
2014,Lamar Miller,MIA,rushing_epa,-0.8281461
2014,T.Y. Hilton,IND,rushing_epa,-0.76675826
2014,Golden Tate,DET,rushing_epa,-0.75648373
2014,Odell Beckham Jr.,NYG,rushing_epa,-0.74608606
2014,Jeremy Hill,CIN,rushing_epa,-0.74399865
2014,Randall Cobb,GB,rushing_epa,-0.80911356
2014,Jamaal Charles,KC,rushing_epa,-0.86594224
2014,Dez Bryant,DAL,rushing_epa,-0.8011592
2014,Jeremy Maclin,PHI,rushing_epa,-0.76675826
2014,Alfred Morris,WAS,rushing_epa,-0.5497773
2014,Frank Gore,SF,rushing_epa,-0.5415454
2014,DeAndre Hopkins,HOU,rushing_epa,-0.7600475
2014,Rob Gronkowski,NE,rushing_epa,-0.8011592
2014,Julian Edelman,NE,rushing_epa,-0.86070997
2014,Kenny Stills,NO,rushing_epa,-0.7600475
2014,Anquan Boldin,SF,rushing_epa,-0.7600475
2014,Alshon Jeffery,CHI,rushing_epa,-0.6886849
2014,Travis Kelce,KC,rushing_epa,-0.7600475
2014,DeSean Jackson,WAS,rushing_epa,-0.7600475
2014,Calvin Johnson,DET,rushing_epa,-0.76675826
2014,Antonio Gates,LAC,rushing_epa,-0.7600475
2014,Greg Olsen,CAR,rushing_epa,-0.7600475
2014,Mike Evans,TB,rushing_epa,-0.7600475
2014,Malcom Floyd,LAC,rushing_epa,-0.7600475
2014,Jason Witten,DAL,rushing_epa,-0.8011592
2015,Carson Palmer,ARI,rushing_epa,-0.7031491
2015,Russell Wilson,SEA,rushing_epa,-0.45231295
2015,Tom Brady,NE,rushing_epa,-0.73820907
2015,Andy Dalton,CIN,rushing_epa,-0.45632043
2015,Drew Brees,NO,rushing_epa,-0.4830946
2015,Ben Roethlisberger,PIT,rushing_epa,-0.43206394
2015,Kirk Cousins,WAS,rushing_epa,-0.67550355
2015,Cam Newton,CAR,rushing_epa,2.485909
2015,Matt Ryan,ATL,rushing_epa,-0.43927976
2015,Ryan Fitzpatrick,NYJ,rushing_epa,-0.04944385
2015,Philip Rivers,LAC,rushing_epa,-0.49836892
2015,Eli Manning,NYG,rushing_epa,-0.48117003
2015,Tyrod Taylor,BUF,rushing_epa,-0.110887915
2015,Jameis Winston,TB,rushing_epa,-0.73426414
2015,Alex Smith,KC,rushing_epa,0.27038014
2015,Jay Cutler,CHI,rushing_epa,-0.7604162
2015,Matthew Stafford,DET,rushing_epa,-0.80727756
2015,Luke McCown,NO,rushing_epa,-0.6499589
2015,Josh McCown,CLE,rushing_epa,-0.773122
2015,Brian Hoyer,HOU,rushing_epa,-0.6882281
2015,Brandon Weeden,HOU,rushing_epa,-0.75028044
2015,Case Keenum,LA,rushing_epa,-0.42837706
2015,AJ McCarron,CIN,rushing_epa,-0.66147846
2015,Kellen Clemens,LAC,rushing_epa,-0.62689334
2015,Colt McCoy,WAS,rushing_epa,-0.73698205
2015,Ryan Nassib,NYG,rushing_epa,-0.6499589
2015,Joe Flacco,BAL,rushing_epa,-0.8176665
2015,Brock Osweiler,DEN,rushing_epa,-0.8165422
2015,Sam Bradford,PHI,rushing_epa,-0.4837523
2015,Ryan Lindley,IND,rushing_epa,-0.7600475
2015,Blake Bortles,JAX,rushing_epa,-0.7619373
2015,Matt Moore,MIA,rushing_epa,-0.60101026
2015,Tarvaris Jackson,SEA,rushing_epa,-0.5009866
2015,Geno Smith,NYJ,rushing_epa,-0.68589395
2015,Teddy Bridgewater,MIN,rushing_epa,0.028303396
2015,Chase Daniel,KC,rushing_epa,-0.6299333
2015,Dan Orlovsky,DET,rushing_epa,-0.7600475
2015,Derek Anderson,CAR,rushing_epa,-0.6186406
2015,Matt Hasselbeck,IND,rushing_epa,-0.6545448
2015,Kellen Moore,DAL,rushing_epa,-0.68190974
2015,Ryan Tannehill,MIA,rushing_epa,-0.8040994
2015,Derek Carr,LV,rushing_epa,-0.7009792
2015,Aaron Rodgers,GB,rushing_epa,-0.14059736
2015,Marcus Mariota,TEN,rushing_epa,-0.7493944
2015,Nick Foles,LA,rushing_epa,-0.54056346
2015,Peyton Manning,DEN,rushing_epa,-0.834946
2015,Andrew Luck,IND,rushing_epa,-0.8085115
2015,Blaine Gabbert,SF,rushing_epa,-0.80719364
2015,Colin Kaepernick,SF,rushing_epa,-0.8367487
2015,Ryan Mallett,BAL,rushing_epa,-0.67958075
2015,Johnny Manziel,CLE,rushing_epa,-0.69782066
2015,Matt Cassel,DAL,rushing_epa,-0.6457532
2015,Zach Mettenberger,TEN,rushing_epa,-0.73381144
2015,Julio Jones,ATL,rushing_epa,-0.7600475
2015,Antonio Brown,PIT,rushing_epa,-0.6862914
2015,Adrian Peterson,MIN,rushing_epa,-0.5615126
2015,Doug Martin,TB,rushing_epa,-0.5474578
2015,Devonta Freeman,ATL,rushing_epa,-0.5548019
2015,DeAndre Hopkins,HOU,rushing_epa,-0.7600475
2015,Brandon Marshall,NYJ,rushing_epa,-0.76675826
2015,Odell Beckham Jr.,NYG,rushing_epa,-0.7600475
2015,Darren McFadden,DAL,rushing_epa,-0.54067427
2015,Allen Robinson,JAX,rushing_epa,-0.7600475
2015,Demaryius Thomas,DEN,rushing_epa,-0.8011592
2015,Latavius Murray,LV,rushing_epa,-0.5474578
2015,A.J. Green,CIN,rushing_epa,-0.8011592
2015,Todd Gurley,LA,rushing_epa,-0.5548019
2015,Chris Ivory,NYJ,rushing_epa,-0.5564881
2015,Matt Forte,CHI,rushing_epa,-0.5415454
2015,DeAngelo Williams,PIT,rushing_epa,-0.82709026
2015,Jarvis Landry,MIA,rushing_epa,-0.55559194
2015,Lamar Miller,MIA,rushing_epa,-0.5497773
2015,Frank Gore,IND,rushing_epa,-0.5474578
2015,Larry Fitzgerald,ARI,rushing_epa,-0.7389354
2015,Calvin Johnson,DET,rushing_epa,-0.7600475
2015,Mike Evans,TB,rushing_epa,-0.7600475
2015,Giovani Bernard,CIN,rushing_epa,-0.5203604
2015,LeSean McCoy,BUF,rushing_epa,-0.54067427
2015,Doug Baldwin,SEA,rushing_epa,-0.76675826
2015,Rob Gronkowski,NE,rushing_epa,-0.8011592
2015,Sammy Watkins,BUF,rushing_epa,-0.7600475
2015,Eric Decker,NYJ,rushing_epa,-0.76675826
2015,Jordan Reed,WAS,rushing_epa,-0.7600475
2015,Tyler Lockett,SEA,rushing_epa,-0.76675826
2015,Tyler Eifert,CIN,rushing_epa,-0.8011592
2015,Jeremy Maclin,KC,rushing_epa,-0.76675826
2015,John Brown,ARI,rushing_epa,-0.7215629
2015,Greg Olsen,CAR,rushing_epa,-0.7389354
